COMPILER_VERSION 15.1.1 20250528
ARRAY_LENGTH 10000000
ARRAY_COUNT 100
ITER_COUNT 11
NUM_TESTS 20
TEST_TYPE random
SEED 1763077086

Init: 60572

## MERGING 3 LISTS ##
Baseline (copy+sort) 461
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
Insert Cache (Oz)                        | true    |      ? |    3257,3270,3326 |            22.6285 |
Insert Cache (O2)                        | true    |      ? |    3176,3181,3238 |            16.6897 |
Find SIMD (Os)                           | true    |      ? |    4768,4792,4886 |            34.6653 |
Insert Cache (O3)                        | true    |      ? |    3871,3878,3931 |            25.0012 |
Heap Cache (O1)                          | true    |      ? |    4654,4659,4716 |            18.9776 |
Find SIMD (O3)                           | true    |      ? |    4950,4974,5041 |            30.4436 |
Insert Cache (Os)                        | true    |      ? |    3324,3335,3396 |            20.2754 |
Tournament Tree (Oz)                     | true    |      ? |    5223,5228,5285 |            25.4675 |

## MERGING 29 LISTS ##
Baseline (copy+sort) 6999
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    4764,4770,4834 |            27.5162 |
Heap Cache (O2)                          | true    |      ? |    4747,4754,4812 |            23.4718 |
Find SIMD (O2)                           | true    |      ? |    4521,4528,4596 |            26.8066 |
Find SIMD (Oz)                           | true    |      ? |    4773,4783,4856 |            28.1437 |
Find SIMD (O1)                           | true    |      ? |    4894,4922,4993 |            30.6605 |
Heap Cache (Os)                          | true    |      ? |    4827,4831,4889 |            22.1990 |
Insert Cache (O1)                        | true    |      ? |    3257,3261,3322 |            23.4686 |
Heap Cache (O3)                          | true    |      ? |    4762,4767,4819 |            20.6133 |
Heap Cache (Oz)                          | true    |      ? |    5026,5028,5086 |            25.3560 |
Tournament Tree (O1)                     | true    |      ? |    4924,4928,4984 |            21.5717 |
Tournament Tree (Os)                     | true    |      ? |    5187,5190,5245 |            24.8795 |
Tournament Tree (O3)                     | true    |      ? |    4767,4771,4820 |            14.4188 |
Insert Cache (Oz)                        | true    |      ? |    3436,3444,3499 |            17.1464 |
Insert Cache (O2)                        | true    |      ? |    3351,3352,3411 |            22.4249 |
Find SIMD (Os)                           | true    |      ? |    4970,5007,5067 |            24.5559 |
Insert Cache (O3)                        | true    |      ? |    4071,4072,4132 |            21.1676 |
Heap Cache (O1)                          | true    |      ? |    4948,4951,5016 |            24.4618 |
Find SIMD (O3)                           | true    |      ? |    5132,5158,5216 |            22.5121 |
Insert Cache (Os)                        | true    |      ? |    3496,3529,3595 |            29.5738 |
Tournament Tree (Oz)                     | true    |      ? |    5449,5451,5505 |            21.8560 |

## MERGING 30 LISTS ##
Baseline (copy+sort) 7789
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    4921,4930,4987 |            25.3380 |
Heap Cache (O2)                          | true    |      ? |    5042,5048,5089 |            14.9318 |
Find SIMD (O2)                           | true    |      ? |    4696,4703,4761 |            22.0911 |
Find SIMD (Oz)                           | true    |      ? |    4975,4990,5046 |            24.6359 |
Find SIMD (O1)                           | true    |      ? |    5100,5125,5181 |            26.5221 |
Heap Cache (Os)                          | true    |      ? |    5083,5085,5143 |            20.0446 |
Insert Cache (O1)                        | true    |      ? |    3427,3430,3489 |            17.3962 |
Heap Cache (O3)                          | true    |      ? |    5023,5027,5090 |            27.3623 |
Heap Cache (Oz)                          | true    |      ? |    5295,5297,5352 |            20.9028 |
Tournament Tree (O1)                     | true    |      ? |    5091,5092,5147 |            20.6065 |
Tournament Tree (Os)                     | true    |      ? |    5358,5360,5414 |            23.5614 |
Tournament Tree (O3)                     | true    |      ? |    4920,4923,4981 |            21.6924 |
Insert Cache (Oz)                        | true    |      ? |    3612,3617,3667 |            19.0328 |
Insert Cache (O2)                        | true    |      ? |    3519,3525,3585 |            24.0203 |
Find SIMD (Os)                           | true    |      ? |    5193,5211,5257 |            18.4539 |
Insert Cache (O3)                        | true    |      ? |    4280,4283,4348 |            22.2458 |
Heap Cache (O1)                          | true    |      ? |    5186,5191,5248 |            26.6368 |
Find SIMD (O3)                           | true    |      ? |    5327,5342,5389 |            17.6738 |
Insert Cache (Os)                        | true    |      ? |    3692,3716,3797 |            27.3731 |
Tournament Tree (Oz)                     | true    |      ? |    5628,5633,5695 |            25.4289 |

## MERGING 31 LISTS ##
Baseline (copy+sort) 7755
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    5101,5109,5160 |            20.1994 |
Heap Cache (O2)                          | true    |      ? |    5304,5307,5365 |            23.5326 |
Find SIMD (O2)                           | true    |      ? |    4891,4894,4948 |            19.3194 |
Find SIMD (Oz)                           | true    |      ? |    5162,5189,5251 |            27.5855 |
Find SIMD (O1)                           | true    |      ? |    5315,5342,5418 |            29.8705 |
Heap Cache (Os)                          | true    |      ? |    5344,5349,5408 |            22.0094 |
Insert Cache (O1)                        | true    |      ? |    3599,3601,3668 |            24.7690 |
Heap Cache (O3)                          | true    |      ? |    5292,5295,5362 |            28.4872 |
Heap Cache (Oz)                          | true    |      ? |    5578,5581,5639 |            22.5323 |
Tournament Tree (O1)                     | true    |      ? |    5260,5265,5310 |            14.6338 |
Tournament Tree (Os)                     | true    |      ? |    5555,5558,5622 |            26.0245 |
Tournament Tree (O3)                     | true    |      ? |    5100,5106,5179 |            25.3106 |
Insert Cache (Oz)                        | true    |      ? |    3799,3815,3875 |            24.0420 |
Insert Cache (O2)                        | true    |      ? |    3699,3700,3740 |            11.6214 |
Find SIMD (Os)                           | true    |      ? |    5416,5435,5487 |            23.1220 |
Insert Cache (O3)                        | true    |      ? |    4480,4483,4548 |            23.4845 |
Heap Cache (O1)                          | true    |      ? |    5505,5508,5568 |            21.6638 |
Find SIMD (O3)                           | true    |      ? |    5470,5515,5574 |            28.6573 |
Insert Cache (Os)                        | true    |      ? |    3881,3901,3945 |            16.7174 |
Tournament Tree (Oz)                     | true    |      ? |    5839,5846,5902 |            23.9093 |

## MERGING 32 LISTS ##
Baseline (copy+sort) 8259
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    5296,5299,5357 |            23.1766 |
Heap Cache (O2)                          | true    |      ? |    5438,5446,5497 |            20.2656 |
Find SIMD (O2)                           | true    |      ? |    5095,5107,5159 |            20.9115 |
Find SIMD (Oz)                           | true    |      ? |    5386,5410,5483 |            29.7610 |
Find SIMD (O1)                           | true    |      ? |    5556,5583,5636 |            23.3903 |
Heap Cache (Os)                          | true    |      ? |    5487,5490,5553 |            23.0694 |
Insert Cache (O1)                        | true    |      ? |    3782,3784,3842 |            21.1050 |
Heap Cache (O3)                          | true    |      ? |    5436,5442,5498 |            27.4660 |
Heap Cache (Oz)                          | true    |      ? |    5728,5732,5785 |            19.1514 |
Tournament Tree (O1)                     | true    |      ? |    5431,5435,5494 |            22.1475 |
Tournament Tree (Os)                     | true    |      ? |    5736,5745,5801 |            25.4250 |
Tournament Tree (O3)                     | true    |      ? |    5277,5291,5353 |            24.6127 |
Insert Cache (Oz)                        | true    |      ? |    4000,4009,4078 |            26.0435 |
Insert Cache (O2)                        | true    |      ? |    3887,3894,3952 |            20.6502 |
Find SIMD (Os)                           | true    |      ? |    5652,5692,5747 |            26.9168 |
Insert Cache (O3)                        | true    |      ? |    4575,4576,4634 |            21.7935 |
Heap Cache (O1)                          | true    |      ? |    5592,5595,5649 |            24.0354 |
Find SIMD (O3)                           | true    |      ? |    5689,5710,5774 |            27.3698 |
Insert Cache (Os)                        | true    |      ? |    4076,4108,4155 |            23.7595 |
Tournament Tree (Oz)                     | true    |      ? |    6024,6030,6092 |            25.9032 |

## MERGING 33 LISTS ##
Baseline (copy+sort) 8353
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    5573,5583,5645 |            24.3701 |
Heap Cache (O2)                          | true    |      ? |    5566,5570,5629 |            22.9747 |
Find SIMD (O2)                           | true    |      ? |    5267,5279,5335 |            23.1766 |
Find SIMD (Oz)                           | true    |      ? |    5542,5551,5617 |            28.5507 |
Find SIMD (O1)                           | true    |      ? |    5623,5649,5705 |            26.5856 |
Heap Cache (Os)                          | true    |      ? |    5703,5709,5763 |            20.5969 |
Insert Cache (O1)                        | true    |      ? |    3966,3969,4028 |            17.1329 |
Heap Cache (O3)                          | true    |      ? |    5574,5580,5635 |            20.8418 |
Heap Cache (Oz)                          | true    |      ? |    5943,5946,6008 |            24.0863 |
Tournament Tree (O1)                     | true    |      ? |    5748,5754,5815 |            21.3298 |
Tournament Tree (Os)                     | true    |      ? |    6064,6077,6137 |            27.7950 |
Tournament Tree (O3)                     | true    |      ? |    5574,5594,5644 |            21.8965 |
Insert Cache (Oz)                        | true    |      ? |    4188,4191,4247 |            18.9928 |
Insert Cache (O2)                        | true    |      ? |    4081,4087,4141 |            23.6598 |
Find SIMD (Os)                           | true    |      ? |    5914,5945,6010 |            31.8812 |
Insert Cache (O3)                        | true    |      ? |    4772,4775,4826 |            19.1112 |
Heap Cache (O1)                          | true    |      ? |    5787,5792,5859 |            25.0494 |
Find SIMD (O3)                           | true    |      ? |    5975,6005,6051 |            19.8098 |
Insert Cache (Os)                        | true    |      ? |    4294,4310,4376 |            23.3114 |
Tournament Tree (Oz)                     | true    |      ? |    6384,6387,6451 |            28.2878 |

## MERGING 34 LISTS ##
Baseline (copy+sort) 8928
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    5862,5872,5927 |            21.2576 |
Heap Cache (O2)                          | true    |      ? |    5774,5780,5836 |            24.4632 |
Find SIMD (O2)                           | true    |      ? |    5398,5415,5464 |            15.9343 |
Find SIMD (Oz)                           | true    |      ? |    5680,5701,5773 |            27.0668 |
Find SIMD (O1)                           | true    |      ? |    5767,5788,5842 |            25.6099 |
Heap Cache (Os)                          | true    |      ? |    5894,5899,5955 |            25.5479 |
Insert Cache (O1)                        | true    |      ? |    4156,4164,4227 |            23.5597 |
Heap Cache (O3)                          | true    |      ? |    5760,5774,5827 |            24.9668 |
Heap Cache (Oz)                          | true    |      ? |    6158,6166,6221 |            25.6956 |
Tournament Tree (O1)                     | true    |      ? |    6059,6067,6127 |            24.7206 |
Tournament Tree (Os)                     | true    |      ? |    6380,6388,6456 |            28.8478 |
Tournament Tree (O3)                     | true    |      ? |    5897,5900,5957 |            23.3057 |
Insert Cache (Oz)                        | true    |      ? |    4372,4380,4454 |            27.4684 |
Insert Cache (O2)                        | true    |      ? |    4254,4268,4327 |            25.8255 |
Find SIMD (Os)                           | true    |      ? |    6070,6094,6156 |            30.0245 |
Insert Cache (O3)                        | true    |      ? |    4965,4975,5026 |            22.9617 |
Heap Cache (O1)                          | true    |      ? |    5928,5931,5995 |            27.1643 |
Find SIMD (O3)                           | true    |      ? |    6148,6169,6229 |            24.6975 |
Insert Cache (Os)                        | true    |      ? |    4478,4498,4614 |            38.2244 |
Tournament Tree (Oz)                     | true    |      ? |    6726,6729,6786 |            25.5744 |

## MERGING 35 LISTS ##
Baseline (copy+sort) 8673
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    6165,6169,6229 |            23.3178 |
Heap Cache (O2)                          | true    |      ? |    5980,5985,6043 |            25.7894 |
Find SIMD (O2)                           | true    |      ? |    5577,5585,5644 |            24.1565 |
Find SIMD (Oz)                           | true    |      ? |    5886,5897,5941 |            17.5542 |
Find SIMD (O1)                           | true    |      ? |    5956,5974,6038 |            25.1353 |
Heap Cache (Os)                          | true    |      ? |    6147,6153,6209 |            25.0675 |
Insert Cache (O1)                        | true    |      ? |    4348,4353,4413 |            23.1706 |
Heap Cache (O3)                          | true    |      ? |    5974,5983,6044 |            24.1326 |
Heap Cache (Oz)                          | true    |      ? |    6442,6450,6506 |            25.1833 |
Tournament Tree (O1)                     | true    |      ? |    6370,6376,6431 |            24.5515 |
Tournament Tree (Os)                     | true    |      ? |    6709,6713,6772 |            22.9912 |
Tournament Tree (O3)                     | true    |      ? |    6215,6219,6283 |            26.6997 |
Insert Cache (Oz)                        | true    |      ? |    4612,4628,4695 |            25.0358 |
Insert Cache (O2)                        | true    |      ? |    4460,4469,4524 |            24.3613 |
Find SIMD (Os)                           | true    |      ? |    6293,6305,6368 |            25.0421 |
Insert Cache (O3)                        | true    |      ? |    5179,5181,5243 |            21.4087 |
Heap Cache (O1)                          | true    |      ? |    6184,6190,6256 |            28.9665 |
Find SIMD (O3)                           | true    |      ? |    6354,6367,6427 |            29.1525 |
Insert Cache (Os)                        | true    |      ? |    4735,4783,4834 |            28.3910 |
Tournament Tree (Oz)                     | true    |      ? |    7066,7070,7136 |            30.5230 |

## MERGING 36 LISTS ##
Baseline (copy+sort) 9389
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    6439,6443,6497 |            20.0536 |
Heap Cache (O2)                          | true    |      ? |    6167,6175,6240 |            27.4503 |
Find SIMD (O2)                           | true    |      ? |    5736,5763,5828 |            28.9088 |
Find SIMD (Oz)                           | true    |      ? |    6054,6087,6145 |            28.2305 |
Find SIMD (O1)                           | true    |      ? |    6129,6160,6197 |            20.3908 |
Heap Cache (Os)                          | true    |      ? |    6303,6307,6370 |            25.9819 |
Insert Cache (O1)                        | true    |      ? |    4565,4566,4629 |            27.7891 |
Heap Cache (O3)                          | true    |      ? |    6151,6162,6218 |            21.9507 |
Heap Cache (Oz)                          | true    |      ? |    6650,6653,6710 |            24.9803 |
Tournament Tree (O1)                     | true    |      ? |    6675,6682,6737 |            28.0047 |
Tournament Tree (Os)                     | true    |      ? |    7017,7023,7082 |            25.2734 |
Tournament Tree (O3)                     | true    |      ? |    6483,6509,6564 |            23.8899 |
Insert Cache (Oz)                        | true    |      ? |    4823,4854,4894 |            19.2556 |
Insert Cache (O2)                        | true    |      ? |    4672,4674,4733 |            18.8942 |
Find SIMD (Os)                           | true    |      ? |    6504,6528,6582 |            22.6530 |
Insert Cache (O3)                        | true    |      ? |    5373,5379,5447 |            25.6631 |
Heap Cache (O1)                          | true    |      ? |    6321,6326,6398 |            30.2955 |
Find SIMD (O3)                           | true    |      ? |    6547,6566,6621 |            23.8684 |
Insert Cache (Os)                        | true    |      ? |    4976,5006,5058 |            27.7435 |
Tournament Tree (Oz)                     | true    |      ? |    7384,7391,7455 |            29.3978 |

## MERGING 37 LISTS ##
Baseline (copy+sort) 9439
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    6747,6754,6812 |            23.1410 |
Heap Cache (O2)                          | true    |      ? |    6364,6370,6432 |            25.8470 |
Find SIMD (O2)                           | true    |      ? |    5926,5947,5999 |            23.4764 |
Find SIMD (Oz)                           | true    |      ? |    6257,6278,6349 |            24.7563 |
Find SIMD (O1)                           | true    |      ? |    6351,6365,6425 |            27.2363 |
Heap Cache (Os)                          | true    |      ? |    6586,6596,6659 |            25.8844 |
Insert Cache (O1)                        | true    |      ? |    4760,4770,4830 |            24.3497 |
Heap Cache (O3)                          | true    |      ? |    6365,6372,6442 |            27.8713 |
Heap Cache (Oz)                          | true    |      ? |    6896,6901,6962 |            28.2214 |
Tournament Tree (O1)                     | true    |      ? |    6993,6995,7057 |            26.6604 |
Tournament Tree (Os)                     | true    |      ? |    7352,7363,7423 |            28.1880 |
Tournament Tree (O3)                     | true    |      ? |    6827,6839,6889 |            18.3789 |
Insert Cache (Oz)                        | true    |      ? |    5045,5076,5139 |            26.3034 |
Insert Cache (O2)                        | true    |      ? |    4874,4876,4937 |            22.3585 |
Find SIMD (Os)                           | true    |      ? |    6728,6738,6804 |            26.2405 |
Insert Cache (O3)                        | true    |      ? |    5571,5580,5639 |            25.7727 |
Heap Cache (O1)                          | true    |      ? |    6592,6597,6662 |            26.7254 |
Find SIMD (O3)                           | true    |      ? |    6733,6757,6899 |            45.7857 |
Insert Cache (Os)                        | true    |      ? |    5201,5242,5294 |            24.1490 |
Tournament Tree (Oz)                     | true    |      ? |    7712,7729,7788 |            28.6668 |

## MERGING 38 LISTS ##
Baseline (copy+sort) 10056
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    7016,7021,7077 |            25.4711 |
Heap Cache (O2)                          | true    |      ? |    6627,6637,6698 |            27.9456 |
Find SIMD (O2)                           | true    |      ? |    6117,6128,6187 |            22.3111 |
Find SIMD (Oz)                           | true    |      ? |    6444,6456,6519 |            27.5021 |
Find SIMD (O1)                           | true    |      ? |    6562,6571,6626 |            25.4883 |
Heap Cache (Os)                          | true    |      ? |    6764,6768,6826 |            25.4919 |
Insert Cache (O1)                        | true    |      ? |    4955,4960,5019 |            18.9998 |
Heap Cache (O3)                          | true    |      ? |    6599,6607,6659 |            24.4730 |
Heap Cache (Oz)                          | true    |      ? |    7153,7160,7215 |            24.7426 |
Tournament Tree (O1)                     | true    |      ? |    7278,7281,7338 |            23.3716 |
Tournament Tree (Os)                     | true    |      ? |    7651,7659,7714 |            25.1064 |
Tournament Tree (O3)                     | true    |      ? |    7099,7136,7165 |            27.0044 |
Insert Cache (Oz)                        | true    |      ? |    5261,5290,5317 |            17.2157 |
Insert Cache (O2)                        | true    |      ? |    5081,5084,5141 |            19.5004 |
Find SIMD (Os)                           | true    |      ? |    6932,6951,7005 |            26.0993 |
Insert Cache (O3)                        | true    |      ? |    5763,5768,5825 |            24.5259 |
Heap Cache (O1)                          | true    |      ? |    6792,6799,6854 |            21.6963 |
Find SIMD (O3)                           | true    |      ? |    6917,6936,7006 |            27.9852 |
Insert Cache (Os)                        | true    |      ? |    5437,5462,5515 |            26.7406 |
Tournament Tree (Oz)                     | true    |      ? |    8005,8010,8079 |            26.3984 |

## MERGING 39 LISTS ##
Baseline (copy+sort) 9939
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    7286,7290,7346 |            23.9372 |
Heap Cache (O2)                          | true    |      ? |    6881,6892,6947 |            24.9562 |
Find SIMD (O2)                           | true    |      ? |    6308,6317,6370 |            19.6305 |
Find SIMD (Oz)                           | true    |      ? |    6653,6662,6735 |            29.3500 |
Find SIMD (O1)                           | true    |      ? |    6785,6799,6854 |            23.6276 |
Heap Cache (Os)                          | true    |      ? |    7113,7119,7182 |            24.7176 |
Insert Cache (O1)                        | true    |      ? |    5160,5170,5238 |            29.7591 |
Heap Cache (O3)                          | true    |      ? |    6846,6858,6919 |            28.1968 |
Heap Cache (Oz)                          | true    |      ? |    7449,7454,7519 |            26.4556 |
Tournament Tree (O1)                     | true    |      ? |    7550,7556,7615 |            27.0011 |
Tournament Tree (Os)                     | true    |      ? |    7936,7946,8010 |            25.3752 |
Tournament Tree (O3)                     | true    |      ? |    7357,7362,7424 |            25.8505 |
Insert Cache (Oz)                        | true    |      ? |    5486,5505,5569 |            25.2950 |
Insert Cache (O2)                        | true    |      ? |    5289,5293,5351 |            25.1304 |
Find SIMD (Os)                           | true    |      ? |    7163,7178,7245 |            25.9485 |
Insert Cache (O3)                        | true    |      ? |    5960,5962,6031 |            27.4503 |
Heap Cache (O1)                          | true    |      ? |    7096,7111,7170 |            27.9684 |
Find SIMD (O3)                           | true    |      ? |    7114,7129,7178 |            22.6011 |
Insert Cache (Os)                        | true    |      ? |    5685,5711,5771 |            25.0899 |
Tournament Tree (Oz)                     | true    |      ? |    8281,8288,8347 |            27.1741 |

## MERGING 40 LISTS ##
Baseline (copy+sort) 10934
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    7524,7531,7598 |            28.6117 |
Heap Cache (O2)                          | true    |      ? |    7076,7085,7144 |            25.7656 |
Find SIMD (O2)                           | true    |      ? |    6515,6531,6597 |            28.6579 |
Find SIMD (Oz)                           | true    |      ? |    6866,6879,6939 |            25.3628 |
Find SIMD (O1)                           | true    |      ? |    7036,7041,7106 |            26.1686 |
Heap Cache (Os)                          | true    |      ? |    7209,7213,7279 |            30.2425 |
Insert Cache (O1)                        | true    |      ? |    5364,5366,5452 |            33.2797 |
Heap Cache (O3)                          | true    |      ? |    7028,7039,7105 |            26.6229 |
Heap Cache (Oz)                          | true    |      ? |    7655,7660,7721 |            26.4003 |
Tournament Tree (O1)                     | true    |      ? |    7797,7806,7856 |            24.9161 |
Tournament Tree (Os)                     | true    |      ? |    8180,8187,8247 |            25.2272 |
Tournament Tree (O3)                     | true    |      ? |    7582,7586,7642 |            24.3908 |
Insert Cache (Oz)                        | true    |      ? |    5703,5718,5772 |            22.2153 |
Insert Cache (O2)                        | true    |      ? |    5496,5500,5567 |            23.9673 |
Find SIMD (Os)                           | true    |      ? |    7410,7429,7490 |            28.8490 |
Insert Cache (O3)                        | true    |      ? |    6081,6085,6145 |            22.7509 |
Heap Cache (O1)                          | true    |      ? |    7230,7237,7301 |            30.2516 |
Find SIMD (O3)                           | true    |      ? |    7305,7324,7379 |            25.5032 |
Insert Cache (Os)                        | true    |      ? |    5904,5942,6025 |            32.6170 |
Tournament Tree (Oz)                     | true    |      ? |    8542,8546,8607 |            27.7917 |

## MERGING 41 LISTS ##
Baseline (copy+sort) 10863
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    7851,7857,7910 |            24.6992 |
Heap Cache (O2)                          | true    |      ? |    7272,7279,7338 |            25.2524 |
Find SIMD (O2)                           | true    |      ? |    6868,6879,6949 |            30.0699 |
Find SIMD (Oz)                           | true    |      ? |    7070,7090,7141 |            20.4009 |
Find SIMD (O1)                           | true    |      ? |    7245,7259,7323 |            29.9316 |
Heap Cache (Os)                          | true    |      ? |    7571,7585,7643 |            27.6310 |
Insert Cache (O1)                        | true    |      ? |    5570,5584,5640 |            24.9707 |
Heap Cache (O3)                          | true    |      ? |    7236,7241,7299 |            23.3620 |
Heap Cache (Oz)                          | true    |      ? |    7899,7907,7965 |            28.1072 |
Tournament Tree (O1)                     | true    |      ? |    8120,8124,8176 |            24.4036 |
Tournament Tree (Os)                     | true    |      ? |    8507,8511,8568 |            26.0492 |
Tournament Tree (O3)                     | true    |      ? |    7895,7899,7959 |            25.0504 |
Insert Cache (Oz)                        | true    |      ? |    5934,5986,6040 |            27.2357 |
Insert Cache (O2)                        | true    |      ? |    5709,5713,5770 |            24.1777 |
Find SIMD (Os)                           | true    |      ? |    7735,7747,7805 |            28.2585 |
Insert Cache (O3)                        | true    |      ? |    6288,6292,6352 |            24.0605 |
Heap Cache (O1)                          | true    |      ? |    7488,7506,7566 |            27.9767 |
Find SIMD (O3)                           | true    |      ? |    7684,7697,7750 |            25.3622 |
Insert Cache (Os)                        | true    |      ? |    6185,6201,6279 |            36.5267 |
Tournament Tree (Oz)                     | true    |      ? |    8878,8883,8947 |            28.2079 |

## MERGING 42 LISTS ##
Baseline (copy+sort) 11169
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    8127,8144,8213 |            29.6779 |
Heap Cache (O2)                          | true    |      ? |    7551,7559,7628 |            28.8722 |
Find SIMD (O2)                           | true    |      ? |    7010,7017,7087 |            29.1082 |
Find SIMD (Oz)                           | true    |      ? |    7221,7247,7301 |            28.8195 |
Find SIMD (O1)                           | true    |      ? |    7385,7392,7455 |            23.5684 |
Heap Cache (Os)                          | true    |      ? |    7700,7708,7766 |            26.7155 |
Insert Cache (O1)                        | true    |      ? |    5785,5786,5859 |            25.5550 |
Heap Cache (O3)                          | true    |      ? |    7472,7481,7540 |            29.2835 |
Heap Cache (Oz)                          | true    |      ? |    8147,8154,8212 |            26.3968 |
Tournament Tree (O1)                     | true    |      ? |    8387,8393,8449 |            26.4278 |
Tournament Tree (Os)                     | true    |      ? |    8771,8781,8838 |            27.8725 |
Tournament Tree (O3)                     | true    |      ? |    8163,8173,8247 |            31.4304 |
Insert Cache (Oz)                        | true    |      ? |    6172,6215,6301 |            36.7657 |
Insert Cache (O2)                        | true    |      ? |    5929,5930,5988 |            25.4035 |
Find SIMD (Os)                           | true    |      ? |    7894,7908,7959 |            26.5784 |
Insert Cache (O3)                        | true    |      ? |    6489,6491,6549 |            24.1408 |
Heap Cache (O1)                          | true    |      ? |    7720,7733,7786 |            25.3622 |
Find SIMD (O3)                           | true    |      ? |    7865,7867,7921 |            21.6898 |
Insert Cache (Os)                        | true    |      ? |    6391,6440,6521 |            38.8713 |
Tournament Tree (Oz)                     | true    |      ? |    9165,9173,9229 |            27.7337 |

## MERGING 43 LISTS ##
Baseline (copy+sort) 11011
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    8395,8422,8457 |            27.0298 |
Heap Cache (O2)                          | true    |      ? |    7819,7830,7887 |            26.2785 |
Find SIMD (O2)                           | true    |      ? |    7186,7193,7250 |            26.0603 |
Find SIMD (Oz)                           | true    |      ? |    7432,7440,7503 |            26.7492 |
Find SIMD (O1)                           | true    |      ? |    7581,7593,7653 |            26.6505 |
Heap Cache (Os)                          | true    |      ? |    8084,8106,8167 |            28.4224 |
Insert Cache (O1)                        | true    |      ? |    6006,6021,6090 |            28.3616 |
Heap Cache (O3)                          | true    |      ? |    7755,7768,7827 |            28.6042 |
Heap Cache (Oz)                          | true    |      ? |    8428,8438,8488 |            25.1652 |
Tournament Tree (O1)                     | true    |      ? |    8624,8636,8697 |            24.9995 |
Tournament Tree (Os)                     | true    |      ? |    9019,9023,9082 |            28.2105 |
Tournament Tree (O3)                     | true    |      ? |    8421,8425,8496 |            28.5003 |
Insert Cache (Oz)                        | true    |      ? |    6397,6448,6510 |            37.7320 |
Insert Cache (O2)                        | true    |      ? |    6150,6151,6214 |            26.4996 |
Find SIMD (Os)                           | true    |      ? |    8096,8150,8164 |            29.6168 |
Insert Cache (O3)                        | true    |      ? |    6909,6920,6981 |            28.2632 |
Heap Cache (O1)                          | true    |      ? |    8022,8029,8092 |            25.2600 |
Find SIMD (O3)                           | true    |      ? |    8061,8068,8126 |            26.7964 |
Insert Cache (Os)                        | true    |      ? |    6653,6697,6752 |            29.4436 |
Tournament Tree (Oz)                     | true    |      ? |    9428,9439,9497 |            29.4442 |

## MERGING 44 LISTS ##
Baseline (copy+sort) 11875
Name                                     | Success | Init   | Min, Med, Max     | Standard Deviation | Error Msg
----------------------------------------------------------------------------------------------------------------
Tournament Tree (O2)                     | true    |      ? |    8607,8618,8679 |            28.6541 |
Heap Cache (O2)                          | true    |      ? |    8072,8081,8140 |            26.7687 |
Find SIMD (O2)                           | true    |      ? |    7374,7380,7443 |            26.8541 |
Find SIMD (Oz)                           | true    |      ? |    7630,7647,7716 |            30.8274 |
Find SIMD (O1)                           | true    |      ? |    7781,7791,7860 |            29.5084 |
Heap Cache (Os)                          | true    |      ? |    8195,8202,8259 |            26.7424 |
Insert Cache (O1)                        | true    |      ? |    6227,6233,6307 |            27.2942 |
