n,Tournament Cache Branchless (O3),Tournament External Cache Branchless (O3, GCC)
550,962,884
551,965,886
552,967,888
553,970,890
554,973,893
555,977,894
556,979,896
557,983,898
558,986,900
559,990,901
560,992,904
561,995,905
562,998,908
563,1001,909
564,1004,912
565,1007,913
566,1010,915
567,1015,917
568,1017,919
569,1020,921
570,1023,923
571,1026,925
572,1029,927
573,1033,929
574,1035,931
575,1039,933
576,1041,935
577,1045,937
578,1048,938
579,1051,940
580,1054,943
581,1057,944
582,1060,946
583,1062,949
584,1065,950
585,1070,952
586,1071,954
587,1076,956
588,1079,959
589,1081,960
590,1085,961
591,1087,963
592,1090,966
593,1093,967
594,1095,969
595,1098,971
596,1102,972
597,1105,975
598,1108,977
599,1111,978
600,1114,980
601,1116,982
602,1119,985
603,1122,986
604,1125,987
605,1128,989
606,1131,992
607,1134,994
608,1137,995
609,1139,997
610,1143,999
611,1145,1001
612,1148,1003
613,1151,1005
614,1154,1006
615,1156,1009
616,1161,1010
617,1163,1012
618,1166,1014
619,1170,1016
620,1172,1018
621,1173,1019
622,1176,1021
623,1180,1024
624,1183,1026
625,1186,1027
626,1188,1030
627,1191,1030
628,1194,1033
629,1197,1034
630,1200,1038
631,1202,1040
632,1204,1040
633,1208,1042
634,1209,1045
635,1214,1047
636,1216,1048
637,1218,1049
638,1221,1052
639,1223,1054
640,1226,1056
641,1230,1058
642,1232,1059
643,1236,1061
644,1238,1064
645,1241,1065
646,1244,1066
647,1246,1069
648,1248,1070
649,1251,1073
650,1255,1075
651,1256,1077
652,1259,1077
653,1262,1080
654,1264,1082
655,1267,1084
656,1269,1087
657,1272,1088
658,1275,1089
659,1277,1092
660,1279,1093
661,1282,1095
662,1284,1097
663,1286,1099
664,1289,1101
665,1292,1102
666,1295,1105
667,1298,1106
668,1300,1108
669,1302,1110
670,1305,1113
671,1309,1113
672,1310,1116
673,1312,1118
674,1314,1119
675,1317,1122
676,1320,1123
677,1321,1124
678,1324,1127
679,1326,1129
680,1328,1131
681,1331,1133
682,1333,1135
683,1335,1136
684,1337,1138
685,1340,1140
686,1342,1141
687,1344,1143
688,1347,1146
689,1348,1148
690,1350,1150
691,1353,1150
692,1355,1154
693,1356,1155
694,1359,1156
695,1361,1159
696,1364,1160
697,1367,1162
698,1367,1165
699,1371,1166
700,1372,1168
701,1374,1170
702,1376,1171
703,1380,1173
704,1379,1175
705,1382,1177
706,1384,1180
707,1385,1182
708,1387,1182
709,1389,1185
710,1391,1186
711,1393,1188
712,1395,1190
713,1397,1193
714,1398,1194
715,1400,1195
716,1402,1198
717,1405,1200
718,1405,1200
719,1408,1202
720,1410,1205
721,1410,1207
722,1412,1208
723,1414,1210
724,1417,1212
725,1418,1214
726,1419,1216
727,1421,1217
728,1424,1220
729,1426,1221
730,1427,1224
731,1428,1225
732,1431,1227
733,1433,1229
734,1435,1230
735,1437,1232
736,1440,1234
737,1439,1236
738,1441,1238
739,1443,1241
740,1445,1242
741,1447,1243
742,1448,1246
743,1449,1248
744,1453,1249
745,1454,1251
746,1455,1254
747,1457,1255
748,1459,1258
749,1460,1258
750,1462,1260
751,1464,1263
752,1467,1265
753,1473,1270
754,1475,1273
755,1472,1273
756,1473,1271
757,1474,1275
758,1476,1276
759,1479,1278
760,1482,1280
761,1482,1283
762,1484,1284
763,1485,1285
764,1488,1286
765,1489,1288
766,1490,1291
767,1492,1293
768,1494,1295
769,1496,1297
770,1499,1299
771,1500,1302
772,1501,1303
773,1504,1305
774,1506,1308
775,1509,1310
776,1510,1310
777,1511,1312
778,1512,1314
779,1514,1316
780,1517,1318
781,1518,1320
782,1520,1321
783,1521,1324
784,1524,1325
785,1524,1328
786,1526,1330
787,1529,1332
788,1529,1333
789,1532,1335
790,1532,1338
791,1535,1339
792,1536,1340
793,1539,1343
794,1540,1345
795,1542,1347
796,1544,1349
797,1547,1351
798,1547,1353
799,1549,1355
800,1551,1356
801,1553,1359
802,1555,1360
803,1556,1362
804,1557,1364
805,1559,1366
806,1562,1368
807,1564,1371
808,1565,1372
809,1566,1375
810,1568,1377
811,1571,1378
812,1573,1380
813,1575,1382
814,1577,1384
815,1579,1387
816,1580,1388
817,1582,1389
818,1585,1391
819,1585,1394
820,1587,1396
821,1588,1398
822,1591,1401
823,1593,1402
824,1594,1404
825,1597,1407
826,1597,1409
827,1600,1410
828,1603,1413
829,1605,1413
830,1605,1417
831,1608,1418
832,1608,1419
833,1611,1420
