n,Heap 4ary Branchless Parallel,Tournament External Cache Branchless (O3, GCC)
671,1136,1186
672,1147,1188
673,1151,1191
674,1141,1193
675,1151,1195
676,1155,1196
677,1220,1199
678,1160,1201
679,1161,1204
680,1149,1206
681,1162,1207
682,1163,1209
683,1164,1212
684,1166,1214
685,1168,1217
686,1168,1219
687,1168,1220
688,1173,1223
689,1237,1225
690,1174,1227
691,1241,1230
692,1180,1232
693,1181,1233
694,1180,1235
695,1182,1237
696,1186,1240
697,1185,1243
698,1187,1244
699,1188,1246
700,1253,1247
701,1191,1249
702,1180,1252
703,1193,1253
704,1196,1257
705,1196,1258
706,1198,1260
707,1202,1263
708,1218,1265
709,1205,1267
710,1192,1269
711,1204,1271
712,1209,1272
713,1208,1276
714,1209,1277
715,1214,1279
716,1212,1280
717,1216,1283
718,1215,1285
719,1219,1288
720,1218,1289
721,1223,1292
722,1222,1294
723,1222,1296
724,1224,1298
725,1214,1301
726,1227,1302
727,1228,1305
728,1296,1307
729,1234,1310
730,1235,1311
731,1234,1315
732,1303,1315
733,1241,1317
734,1241,1321
735,1242,1322
736,1242,1324
737,1244,1327
738,1244,1328
739,1250,1331
740,1314,1333
741,1251,1334
742,1250,1336
743,1252,1339
744,1256,1340
745,1256,1343
746,1260,1345
747,1260,1348
748,1267,1351
749,1264,1352
750,1262,1353
751,1265,1356
752,1267,1358
753,1267,1361
754,1269,1362
755,1272,1365
756,1274,1378
757,1277,1379
758,1282,1381
759,1281,1383
760,1284,1386
761,1281,1379
762,1282,1380
763,1283,1381
764,1285,1384
765,1286,1386
766,1287,1388
767,1290,1391
768,1291,1393
769,1294,1397
770,1292,1398
771,1293,1400
772,1363,1403
773,1298,1404
774,1300,1406
775,1304,1410
776,1303,1411
777,1303,1412
778,1307,1415
779,1306,1418
780,1308,1420
781,1310,1422
782,1310,1424
783,1312,1427
784,1314,1428
785,1315,1431
786,1317,1433
787,1320,1435
788,1306,1437
789,1339,1440
790,1323,1442
791,1324,1444
792,1326,1446
793,1327,1448
794,1330,1450
795,1329,1454
796,1332,1454
797,1333,1457
798,1335,1459
799,1336,1460
800,1339,1465
801,1339,1466
802,1342,1468
803,1343,1470
804,1343,1472
805,1347,1474
806,1414,1477
807,1349,1479
808,1350,1481
809,1351,1483
810,1352,1485
811,1354,1487
812,1355,1490
813,1358,1491
814,1361,1494
815,1362,1497
816,1362,1498
817,1364,1501
818,1366,1503
819,1378,1506
820,1369,1508
821,1370,1510
822,1370,1512
823,1373,1514
824,1375,1515
825,1376,1518
826,1376,1521
827,1379,1522
828,1379,1524
829,1382,1528
830,1384,1529
831,1402,1532
832,1386,1535
833,1457,1536
834,1388,1538
835,1460,1546
836,1392,1543
837,1393,1545
838,1395,1548
839,1400,1550
840,1400,1554
841,1402,1556
842,1403,1558
843,1404,1561
844,1409,1563
845,1411,1566
846,1413,1568
847,1411,1570
848,1412,1572
849,1413,1573
850,1415,1575
851,1416,1578
852,1418,1580
853,1419,1583
854,1449,1585
855,1422,1587
856,1424,1588
857,1426,1592
858,1426,1593
859,1430,1596
860,1430,1598
861,1433,1601
862,1435,1603
863,1435,1604
864,1452,1608
865,1438,1611
866,1440,1612
867,1441,1614
868,1444,1616
869,1520,1621
870,1446,1633
871,1446,1622
872,1447,1626
873,1449,1627
874,1450,1629
875,1453,1632
876,1454,1636
877,1455,1637
878,1458,1638
879,1460,1641
880,1462,1643
881,1462,1646
882,1462,1649
883,1465,1651
884,1466,1654
885,1470,1656
886,1472,1657
887,1472,1660
888,1474,1662
889,1485,1664
890,1476,1666
891,1479,1669
892,1480,1672
893,1484,1674
894,1554,1677
895,1556,1680
896,1488,1680
897,1560,1685
898,1563,1687
899,1563,1689
900,1565,1692
901,1566,1694
902,1566,1696
903,1568,1698
904,1571,1700
905,1572,1703
906,1574,1705
907,1576,1708
908,1587,1710
909,1579,1712
910,1579,1715
911,1581,1717
912,1583,1720
913,1585,1721
914,1586,1725
915,1589,1727
916,1590,1730
917,1605,1731
918,1592,1733
919,1596,1735
920,1607,1738
921,1599,1740
922,1599,1743
923,1603,1745
924,1613,1748
925,1606,1750
926,1606,1752
927,1608,1755
928,1610,1757
929,1612,1760
930,1614,1763
931,1617,1765
932,1619,1767
933,1629,1770
934,1620,1772
935,1622,1774
936,1625,1776
937,1627,1780
938,1627,1781
939,1628,1784
940,1640,1787
941,1634,1789
942,1633,1791
943,1635,1794
944,1640,1796
945,1638,1801
946,1640,1802
947,1644,1804
948,1645,1806
949,1647,1809
950,1647,1811
951,1648,1814
952,1651,1815
953,1654,1819
954,1654,1821
955,1656,1822
956,1660,1825
957,1659,1827
958,1660,1830
959,1662,1833
960,1664,1835
961,1666,1837
962,1670,1841
963,1669,1843
964,1671,1846
965,1674,1847
966,1677,1849
967,1677,1853
968,1678,1855
969,1682,1857
970,1683,1859
971,1682,1861
972,1694,1864
973,1698,1866
974,1688,1869
975,1690,1871
976,1691,1875
977,1696,1877
978,1695,1879
979,1699,1881
980,1698,1884
981,1711,1886
982,1701,1889
983,1703,1892
984,1707,1893
985,1707,1896
986,1708,1899
987,1713,1901
988,1713,1903
989,1724,1905
990,1716,1908
991,1719,1911
992,1719,1914
993,1720,1917
994,1724,1919
995,1726,1921
996,1728,1923
997,1727,1925
998,1729,1930
